Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID22749;22749;48;15,938;24,05;388,7;0;82800;138;7;1;88,983;82,484;898,581;8,114;None;None;None;None;None;None;-10921639;898,581;909;642;1096;371114;101,712;19,668;0,411;5,146
ID23246;23246;48;16,42;29,9;394,55;0;83400;139;7;1;86,557;88,424;914,441;7,797;None;None;None;None;None;None;-10921639;914,441;915;695;1091;377664;101,673;19,293;0,418;5,299
ID22921;22921;48;16,829;29,9;394,55;0;84000;140;7;1;92,373;89,116;931,864;7,174;None;None;None;None;None;None;-10921639;931,864;935;703;1120;384860;103,434;19,437;0,424;5,366
ID23085;23085;48;14,868;27,95;391,95;0;84600;141;7;1;80,649;78,835;867,956;6,949;None;None;None;None;None;None;-10921639;867,956;881;634;1016;358466;86,605;19,385;0,401;5,741
ID23412;23412;48;14,493;24,7;395,85;0;85200;142;7;1;77,654;76,395;852,76;7,337;None;None;None;None;None;None;-10921639;852,76;847;638;1068;352190;95,993;19,596;0,38;4,89
ID23579;23579;48;14,827;24,05;395,85;0;85800;143;7;1;77,436;74,806;850,215;7,971;None;None;None;None;None;None;-10921639;850,215;856;647;1024;351139;95,53;19,436;0,4;5,087
ID23745;23745;48;14,538;26,65;391,95;0;86400;144;7;1;80,884;76,84;861,579;8,039;None;None;None;None;None;None;-10921639;861,579;872;634;1021;355832;83,894;19,385;0,393;5,794
ID23913;23913;48;14,662;24,7;391,3;0;87000;145;7;1;78,569;76,32;854,644;8,177;None;None;None;None;None;None;-10921639;854,644;869;671;964;352968;67,335;19,489;0,418;7,483
ID24247;24247;48;14,406;28,6;391,3;0;87600;146;7;1;78,717;73,567;850,276;8,058;None;None;None;None;None;None;-10921639;850,276;859;647;994;351164;77,393;19,239;0,401;6,285
ID24079;24079;48;14,474;26,65;392,6;0;88200;147;7;1;81,005;75,276;860,823;8,436;None;None;None;None;None;None;-10921639;860,823;859;625;1013;355520;81,552;19,359;0,39;5,928
ID24418;24418;48;13,802;26;391,95;0;88800;148;7;1;80,119;68,893;834,901;8,349;None;None;None;None;None;None;-10921639;834,901;837;638;978;344814;71,712;19,425;0,388;6,504
ID24590;24590;48;15,131;27,95;394,55;0;89400;149;7;1;82,794;73,23;851,86;7,465;None;None;None;None;None;None;-10921639;851,86;850;580;1058;351818;104,928;19,375;0,404;4,676
ID24764;24764;48;13,435;22,1;391,95;0;90000;150;7;1;72,385;65,818;800,213;8,029;None;None;None;None;None;None;-10921639;800,213;811;566;932;330488;79,498;19,286;0,389;5,64
ID24940;24940;48;13,635;23,4;395,85;0;90600;151;7;1;70,591;64,668;797,738;7,465;None;None;None;None;None;None;-10921639;797,738;804;585;958;329466;88,325;19,458;0,389;5,062
ID25107;25107;48;13,319;23,4;391,95;0;91200;152;7;1;67,68;60,966;768,462;7,368;None;None;None;None;None;None;-10921639;768,462;780;531;891;317375;75,46;19,331;0,414;5,963
ID25283;25283;48;12,911;26;393,9;0;91800;153;7;1;68,804;59,719;769,915;8,257;None;None;None;None;None;None;-10921639;769,915;780;575;932;317975;75,013;19,532;0,391;5,773
ID25449;25449;48;13,87;26;396,5;0;92400;154;7;1;71,017;60,015;776,344;7,867;None;None;None;None;None;None;-10921639;776,344;766;580;983;320630;98,426;19,433;0,401;4,518
ID25622;25622;48;14,855;24,7;399,75;0;93000;155;7;1;77,107;67,361;823,443;7,872;None;None;None;None;None;None;-10921639;823,443;817;589;1053;340082;105,5;19,289;0,409;4,534
ID25796;25796;48;12,736;26;395,85;0;93600;156;7;1;62,598;55,506;735,327;7,545;None;None;None;None;None;None;-10921639;735,327;733;541;941;303690;91,673;19,462;0,389;4,492
ID25964;25964;48;12,905;20,8;391,3;0;94200;157;7;1;66,269;57,518;750,78;7,613;None;None;None;None;None;None;-10921639;750,78;762;546;894;310072;84,669;19,318;0,395;5,02
ID26134;26134;48;13,445;20,15;388,05;0;94800;158;7;1;71,208;58,603;772,107;7,554;None;None;None;None;None;None;-10921639;772,107;762;603;958;318880;79,316;19,116;0,403;5,597
ID26307;26307;48;13,315;24,05;388,05;0;95400;159;7;1;70,76;58,211;766,77;9,438;None;None;None;None;None;None;-10921639;766,77;773;571;903;316676;81,827;19,555;0,403;5,38
ID26470;26470;48;13,661;25,35;385,45;0;96000;160;7;1;71,022;53,763;755,138;8,266;None;None;None;None;None;None;-10921639;755,138;755;589;932;311872;82,841;19,296;0,425;5,436
ID26636;26636;48;13,474;24,05;386,75;0;96600;161;7;1;73,056;54,586;766,01;8,053;None;None;None;None;None;None;-10921639;766,01;773;531;944;316362;83,6;19,291;0,409;5,316
ID26805;26805;48;13,366;29,9;388,05;0;97200;162;7;1;71,414;55,344;758,429;7,915;None;None;None;None;None;None;-10921639;758,429;759;571;918;313231;83,52;19,286;0,411;5,294
ID26977;26977;48;12,886;28,6;391,95;0;97800;163;7;1;67,978;51,133;736,143;7,971;None;None;None;None;None;None;-10921639;736,143;741;536;918;304027;84,724;19,36;0,4;4,963
ID27317;27317;48;11,908;25,35;395,2;0;98400;164;7;1;60,918;45,002;683,567;8,22;None;None;None;None;None;None;-10921639;683,567;687;454;853;282313;77,416;19,19;0,403;5,072
ID27147;27147;48;12,995;27,95;399,1;0;99000;165;7;1;65,792;50,436;723,339;8,409;None;None;None;None;None;None;-10921639;723,339;714;546;891;298739;84,585;19,198;0,41;4,97
ID27494;27494;48;14,195;31,2;400,4;0;99600;166;7;1;79,402;54,584;784,286;7,218;None;None;None;None;None;None;-10921639;784,286;773;580;989;323910;92,74;19,298;0,416;4,972
ID27664;27664;48;12,114;27,3;395,85;0;100200;167;7;1;63,961;44,625;695,598;8,714;None;None;None;None;None;None;-10921639;695,598;695;505;859;287282;80,997;19,342;0,394;4,857
ID27835;27835;48;12,287;29,9;398,45;0;100800;168;7;1;67,952;49,007;727,588;7,276;None;None;None;None;None;None;-10921639;727,588;722;546;872;300494;79,444;19,449;0,378;5,021
ID28008;28008;48;11,869;30,55;396,5;0;101400;169;7;1;65,47;45,15;708,6;7,453;None;None;None;None;None;None;-10921639;708,6;714;546;856;292652;69,469;19,389;0,384;5,659
ID28531;28531;48;13,484;31,85;399,75;0;102000;170;7;1;77,809;51,472;767,826;7,087;None;None;None;None;None;None;-10921639;767,826;769;556;921;317112;82,062;19,204;0,403;5,379
ID28185;28185;48;13,588;29,9;399,75;0;102600;171;7;1;81,324;51,852;789,988;6,886;None;None;None;None;None;None;-10921639;789,988;801;603;938;326265;77,948;19,253;0,403;5,82
ID28361;28361;48;12,778;31,2;399,75;0;103200;172;7;1;71,55;47,668;737,467;6,845;None;None;None;None;None;None;-10921639;737,467;741;556;869;304574;74,021;19,37;0,402;5,715
ID28709;28709;48;11,152;25,35;397,8;0;103800;173;7;1;55,213;39,262;639,271;7,487;None;None;None;None;None;None;-10921639;639,271;647;466;794;264019;73,388;19,109;0,398;4,959
ID28881;28881;48;10,911;24,05;390,65;0;104400;174;7;1;58,424;39,557;658,918;7,84;None;None;None;None;None;None;-10921639;658,918;663;477;807;272133;67,398;19,702;0,377;5,354
ID29056;29056;48;12,625;20,15;386,1;0;105000;175;7;1;69,811;47,465;731,85;8,591;None;None;None;None;None;None;-10921639;731,85;737;521;891;302254;79,248;19,424;0,399;5,269
ID29236;29236;48;12,283;23,4;384,15;0;105600;176;7;1;72,153;47,55;737,985;7,712;None;None;None;None;None;None;-10921639;737,985;744;580;844;304788;57,772;19,445;0,405;7,365
ID29413;29413;48;12,337;26;385,45;0;106200;177;7;1;67,077;45,162;716,412;7,525;None;None;None;None;None;None;-10921639;716,412;726;526;853;295878;72,533;19,294;0,411;5,751
ID29591;29591;48;12,514;26,65;382,85;0;106800;178;7;1;69,666;44,857;718,366;7,622;None;None;None;None;None;None;-10921639;718,366;722;541;847;296685;71,2;19,363;0,413;5,895
ID29929;29929;48;13,409;27,95;382,2;0;107400;179;7;1;72,753;46,002;741,068;8,702;None;None;None;None;None;None;-10921639;741,068;733;500;918;306061;94,807;18,991;0,412;4,561
ID29759;29759;48;12,771;29,25;383,5;0;108000;180;7;1;73,559;43,91;733,203;7,792;None;None;None;None;None;None;-10921639;733,203;733;521;903;302813;86,111;19,236;0,4;4,864
ID30102;30102;48;12,329;21,45;380,25;0;108600;181;7;1;68,768;41,501;705,557;7,755;None;None;None;None;None;None;-10921639;705,557;703;566;859;291395;67,209;19,159;0,414;6,147
ID30280;30280;48;12,299;20,15;381,55;0;109200;182;7;1;67,23;41,462;700,395;6,758;None;None;None;None;None;None;-10921639;700,395;714;483;817;289263;67,962;19,073;0,424;6,135
ID30462;30462;48;11,082;22,1;383,5;0;109800;183;7;1;63,027;39,472;671,232;7,794;None;None;None;None;None;None;-10921639;671,232;675;500;807;277219;63,852;19,449;0,383;5,82
ID30642;30642;48;11,45;24,05;388,05;0;110400;184;7;1;63,019;38,443;672,489;7,685;None;None;None;None;None;None;-10921639;672,489;683;505;804;277738;71,798;19,369;0,392;5,28
ID30824;30824;48;11,904;22,75;391,3;0;111000;185;7;1;62,564;36,54;665,881;8,939;None;None;None;None;None;None;-10921639;665,881;671;489;827;275009;79,553;19,023;0,411;4,878
ID31360;31360;48;13,01;13;388,7;0;111600;186;7;1;73,264;42,455;724,852;7,366;None;None;None;None;None;None;-10921639;724,852;711;531;891;299364;88,517;18,991;0,41;4,76
ID31002;31002;48;13,608;13;384,15;0;112200;187;7;1;75,087;43,046;731,569;7,753;None;None;None;None;None;None;-10921639;731,569;730;460;909;302138;102,563;19,097;0,424;4,244
ID31179;31179;48;11,18;16,9;383,5;0;112800;188;7;1;58,765;34,22;628,644;7,918;None;None;None;None;None;None;-10921639;628,644;634;423;797;259630;85,688;19,005;0,397;4,169
ID31537;31537;48;10,2;23,4;382,2;0;113400;189;7;1;55,228;29,811;602,794;6,937;None;None;None;None;None;None;-10921639;602,794;608;448;714;248954;61,471;18,989;0,392;5,525
ID31713;31713;48;10,418;27,3;388,05;0;114000;190;7;1;55,102;30,448;607,312;7,317;None;None;None;None;None;None;-10921639;607,312;616;410;730;250820;68,793;19,25;0,391;4,967
ID31885;31885;48;11,593;28,6;390,65;0;114600;191;7;1;57,884;29,312;607,639;8,433;None;None;None;None;None;None;-10921639;607,639;612;361;773;250955;86,914;15,546;0,441;4,277
ID32063;32063;48;10,533;26,65;388,05;0;115200;192;7;1;48,203;25,378;540,368;8,443;None;None;None;None;None;None;-10921639;540,368;531;285;741;223172;106,721;11,252;0,416;2,976
ID32238;32238;48;8,9;28,6;388,7;0;115800;193;7;1;39,361;18,981;462,729;7,661;None;None;None;None;None;None;-10921639;462,729;466;180;663;191107;119,335;11,163;0,367;2,081
ID32417;32417;48;10,476;26;393,25;0;116400;194;7;1;39,533;19,809;469,898;7,303;None;None;None;None;None;None;-10921639;469,898;460;195;730;194068;124,281;11,18;0,472;2,425
ID32594;32594;48;7,698;18,2;396,5;0;117000;195;7;1;34,978;15,906;406,985;7,53;None;None;None;None;None;None;-10921639;406,985;429;104;748;168085;170,262;8,365;0,292;1,08
ID32771;32771;48;9,052;24,05;400,4;0;117600;196;7;1;51,552;16,119;499,223;7,893;None;None;None;None;None;None;-10921639;499,223;483;73;967;206179;210,478;8,353;0,277;1,029
ID32950;32950;48;14,711;29,25;402,35;0;118200;197;7;1;73,569;19,094;516,138;6,6;None;None;None;None;None;None;-10921639;516,138;368;73;1509;213165;400,121;4,576;0,35;0,668
ID33133;33133;48;28,841;12,35;403,65;0;118800;198;7;1;375,877;50,666;1452,455;8,908;None;None;None;None;None;None;-10921639;1452,455;1500;546;2118;599864;303,168;11,387;0,492;3,161
ID33318;33318;48;32,984;11,7;402,35;0;119400;199;7;1;438,617;58,719;1575,545;9,104;None;None;None;None;None;None;-10921639;1575,545;1632;621;2286;650700;311,736;15,141;0,549;3,581
ID33506;33506;48;36,077;12,35;402,35;0;120000;200;7;1;485,324;58,477;1636,477;7,484;None;None;None;None;None;None;-10921639;1636,477;1730;472;2466;675865;381,478;11,375;0,576;3,137
ID33695;33695;48;36,255;11,05;403;0;120600;201;7;1;488,145;60,496;1644,37;8,598;None;None;None;None;None;None;-10921639;1644,37;1754;460;2541;679125;396,963;11,358;0,58;3,04
ID33882;33882;48;35,674;10,4;404,3;0;121200;202;7;1;462,828;59,199;1595,625;9,278;None;None;None;None;None;None;-10921639;1595,625;1696;442;2537;658993;428,767;11,293;0,557;2,664
ID34249;34249;48;33,653;9,1;403,65;0;121800;203;7;1;473,278;60,789;1613,84;10,506;None;None;None;None;None;None;-10921639;1613,84;1743;460;2496;666516;433,052;11,286;0,531;2,585
ID34069;34069;48;33,395;12,35;406,9;0;122400;204;7;1;458,019;59,274;1594,252;11,196;None;None;None;None;None;None;-10921639;1594,252;1705;466;2388;658426;390,521;11,322;0,494;2,7
ID34434;34434;48;35,21;12,35;406,25;0;123000;205;7;1;470,617;61,022;1621,082;10,315;None;None;None;None;None;None;-10921639;1621,082;1713;566;2256;669507;350,986;11,376;0,538;3,231
ID34625;34625;48;34,96;12,35;407,55;0;123600;206;7;1;454,533;59,831;1600,809;9,448;None;None;None;None;None;None;-10921639;1600,809;1692;683;2063;661134;312,736;11,37;0,536;3,574
ID34811;34811;48;34,987;12,35;407,55;0;124200;207;7;1;444,801;56,646;1578,252;10,269;None;None;None;None;None;None;-10921639;1578,252;1662;571;2040;651818;325,304;11,358;0,54;3,401
ID35000;35000;48;33,941;11,7;411,45;0;124800;208;7;1;419,964;55,368;1536,603;9,407;None;None;None;None;None;None;-10921639;1536,603;1620;585;1935;634617;302,171;11,353;0,54;3,565
ID35186;35186;48;30,573;11,05;414,7;0;125400;209;7;1;340,346;44,395;1377,138;10,789;None;None;None;None;None;None;-10921639;1377,138;1429;691;1812;568758;278,947;11,329;0,531;3,426
ID35368;35368;48;34,447;15,6;414,7;0;126000;210;7;1;426,603;55,925;1552,462;9,385;None;None;None;None;None;None;-10921639;1552,462;1627;755;2000;641167;296,26;11,35;0,533;3,642
ID35728;35728;48;34,864;16,25;414,05;0;126600;211;7;1;438,613;62,215;1585,758;10,068;None;None;None;None;None;None;-10921639;1585,758;1663;762;1991;654918;286,171;11,365;0,533;3,854
ID35547;35547;48;33,934;16,25;415,35;0;127200;212;7;1;420,213;59,385;1548,891;10,102;None;None;None;None;None;None;-10921639;1548,891;1634;647;1946;639692;287,119;11,355;0,529;3,732
ID35910;35910;48;33,654;16,25;414,05;0;127800;213;7;1;417,404;59,651;1543,354;10,758;None;None;None;None;None;None;-10921639;1543,354;1625;642;1938;637405;294,476;11,348;0,526;3,613
ID36093;36093;48;32,997;16,25;414,7;0;128400;214;7;1;407,722;57,685;1530,01;10,959;None;None;None;None;None;None;-10921639;1530,01;1588;863;1887;631894;253,725;11,385;0,525;4,152
ID36277;36277;48;31,957;16,25;415,35;0;129000;215;7;1;395,494;57,579;1507,397;10,143;None;None;None;None;None;None;-10921639;1507,397;1576;634;1849;622555;249,673;11,391;0,52;4,131
ID36467;36467;48;31,671;15,6;414,05;0;129600;216;7;1;379,789;53,603;1477,375;11,4;None;None;None;None;None;None;-10921639;1477,375;1550;642;1819;610156;228,142;11,399;0,544;4,564
ID36653;36653;48;31,64;18,2;413,4;0;130200;217;7;1;411,266;61,673;1546,741;10,891;None;None;None;None;None;None;-10921639;1546,741;1598;853;1901;638804;218,937;15,076;0,51;4,77
ID36839;36839;48;31,239;18,2;414,05;0;130800;218;7;1;409,973;58,814;1536,005;10,651;None;None;None;None;None;None;-10921639;1536,005;1591;714;1893;634370;224,484;15,067;0,506;4,601
ID37023;37023;48;30,205;18,2;414,7;0;131400;219;7;1;394,012;57,489;1510,671;11,324;None;None;None;None;None;None;-10921639;1510,671;1562;603;1815;623907;231,817;15,093;0,488;4,272
ID37211;37211;48;29,848;18,2;414,7;0;132000;220;7;1;394,063;56,39;1510,278;10,421;None;None;None;None;None;None;-10921639;1510,278;1555;856;1786;623745;191,062;15,148;0,49;5,197
ID37399;37399;48;29,317;18,2;415,35;0;132600;221;7;1;367,363;52,717;1455,61;10,806;None;None;None;None;None;None;-10921639;1455,61;1487;695;1754;601167;198,528;15,149;0,496;4,862
ID37585;37585;48;27,362;18,2;417,3;0;133200;222;7;1;336,852;50,646;1393,397;10,063;None;None;None;None;None;None;-10921639;1393,397;1412;737;1895;575473;209,41;11,38;0,467;4,235
