Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID93577;93577;171;12,993;289,9;301,6;0;222600;371;7;1;171,228;12,956;642,504;15,308;None;None;None;None;None;None;-10921639;642,504;659;363;791;265354;88,225;11,423;0,503;4,875
ID94484;94484;171;12,754;289,9;302,25;0;223200;372;7;1;165,724;12,085;630,08;15,179;None;None;None;None;None;None;-10921639;630,08;641;337;771;260223;79,006;15,206;0,516;5,426
ID94179;94179;171;12,965;288,6;302,25;0;223800;373;7;1;174,061;10,835;645,62;18,634;None;None;None;None;None;None;-10921639;645,62;659;313;817;266641;99,364;15,155;0,487;4,259
ID93880;93880;171;12,736;288,6;302,25;0;224400;374;7;1;172,24;12,513;646,126;21,138;None;None;None;None;None;None;-10921639;646,126;657;348;796;266850;87,672;15,174;0,488;4,832
ID94786;94786;171;12,472;288,6;302,25;0;225000;375;7;1;177,777;11,487;654,884;24,952;None;None;None;None;None;None;-10921639;654,884;669;329;796;270467;87,375;15,237;0,463;4,741
ID95094;95094;171;12,02;288,6;302,25;0;225600;376;7;1;169,588;12,395;638,533;22,116;None;None;None;None;None;None;-10921639;638,533;649;384;784;263714;77,542;15,18;0,474;5,298
ID95405;95405;171;12,219;289,25;302,9;0;226200;377;7;1;165,661;10,123;629,116;15,613;None;None;None;None;None;None;-10921639;629,116;649;373;730;259825;72,018;15,254;0,493;5,772
ID95717;95717;171;11,973;289,25;304,2;0;226800;378;7;1;163,722;10,366;626,017;16,172;None;None;None;None;None;None;-10921639;626,017;641;321;766;258545;77,795;15,192;0,482;5,236
ID96955;96955;171;12,298;289,25;303,55;0;227400;379;7;1;169,027;10,153;635,46;15,564;None;None;None;None;None;None;-10921639;635,46;649;321;768;262445;77,489;15,282;0,495;5,432
ID96032;96032;171;12,196;289,25;302,9;0;228000;380;7;1;174,92;11,182;645,864;14,855;None;None;None;None;None;None;-10921639;645,864;661;366;775;266742;74,872;15,223;0,474;5,546
ID96342;96342;171;12,585;288,6;304,2;0;228600;381;7;1;175,327;11,293;645,964;15,545;None;None;None;None;None;None;-10921639;645,964;667;325;778;266783;85,943;15,21;0,497;4,989
ID96652;96652;171;12,669;289,25;303,55;0;229200;382;7;1;173,387;10,07;641,743;14,145;None;None;None;None;None;None;-10921639;641,743;659;337;806;265040;87,407;15,215;0,493;4,847
ID97271;97271;171;12,554;288,6;304,85;0;229800;383;7;1;170,983;10,291;641,494;11,458;None;None;None;None;None;None;-10921639;641,494;661;366;773;264937;79,543;15,271;0,498;5,362
ID97588;97588;171;12,863;287,95;304,85;0;230400;384;7;1;177,913;10,45;651,232;11,46;None;None;None;None;None;None;-10921639;651,232;671;370;778;268959;81,404;15,213;0,504;5,364
ID98225;98225;171;12,671;287,95;305,5;0;231000;385;7;1;168,77;9,811;633,516;8,579;None;None;None;None;None;None;-10921639;633,516;659;329;771;261642;88,044;15,238;0,506;4,837
ID97906;97906;171;12,976;288,6;304,2;0;231600;386;7;1;170,768;9,082;635,651;8,107;None;None;None;None;None;None;-10921639;635,651;657;329;788;262524;88,237;15,201;0,518;4,913
ID98855;98855;171;12,881;289,25;303,55;0;232200;387;7;1;169,329;10,053;634,254;7,528;None;None;None;None;None;None;-10921639;634,254;657;301;814;261947;97,033;15,136;0,501;4,362
ID98540;98540;171;13,019;289,25;304,2;0;232800;388;7;1;173,16;10,402;641,031;8,191;None;None;None;None;None;None;-10921639;641,031;663;359;784;264746;89,911;15,222;0,513;4,833
ID99175;99175;171;13,202;289,25;304,2;0;233400;389;7;1;167,182;9,76;629,252;7,424;None;None;None;None;None;None;-10921639;629,252;647;269;794;259881;98,999;15,074;0,529;4,398
ID99502;99502;171;13,242;289,9;304,2;0;234000;390;7;1;168,041;10,119;635,487;8,678;None;None;None;None;None;None;-10921639;635,487;661;278;778;262456;100,068;15,089;0,524;4,367
ID99821;99821;171;13,588;290,55;304,2;0;234600;391;7;1;170,354;11,109;638,172;9,15;None;None;None;None;None;None;-10921639;638,172;657;269;794;263565;102,693;15,086;0,537;4,344
ID100148;100148;171;13,403;289,9;304,85;0;235200;392;7;1;169,889;9,867;640,576;8,613;None;None;None;None;None;None;-10921639;640,576;657;254;784;264558;92,52;15,22;0,534;4,819
ID100464;100464;171;13,194;290,55;304,2;0;235800;393;7;1;167,576;8,571;633,38;7,918;None;None;None;None;None;None;-10921639;633,38;645;238;776;261586;88,428;15,255;0,533;4,981
ID101087;101087;171;13,462;290,55;304,2;0;236400;394;7;1;172,939;10,717;646,283;7,785;None;None;None;None;None;None;-10921639;646,283;659;264;796;266915;91,462;15,268;0,534;4,922
ID101398;101398;171;13,121;290,55;304,85;0;237000;395;7;1;168,738;9,927;636,826;8,116;None;None;None;None;None;None;-10921639;636,826;653;264;776;263009;91,114;15,252;0,525;4,812
ID100780;100780;171;13,168;291,2;304,2;0;237600;396;7;1;172,632;9,308;645,344;8,472;None;None;None;None;None;None;-10921639;645,344;661;305;776;266527;83,927;15,225;0,524;5,287
ID101705;101705;171;13,271;291,2;303,55;0;238200;397;7;1;176,385;9,138;650,63;7,843;None;None;None;None;None;None;-10921639;650,63;669;348;796;268710;83,401;15,191;0,52;5,338
ID102018;102018;171;13,036;291,2;304,2;0;238800;398;7;1;170,92;10,005;640,153;7,334;None;None;None;None;None;None;-10921639;640,153;659;337;764;264383;81,323;15,198;0,523;5,409
ID102327;102327;171;13,446;290,55;302,9;0;239400;399;7;1;172,869;10,017;643,172;7,499;None;None;None;None;None;None;-10921639;643,172;659;287;798;265630;87,884;15,199;0,534;5,098
ID102642;102642;171;13,475;290,55;302,9;0;240000;400;7;1;172,053;10,712;645,414;7,709;None;None;None;None;None;None;-10921639;645,414;665;301;783;266556;89,452;15,138;0,538;5,049
ID102955;102955;171;13,699;291,2;302,9;0;240600;401;7;1;172,09;9,591;641,731;7,833;None;None;None;None;None;None;-10921639;641,731;665;301;801;265035;97,9;15,111;0,55;4,653
ID103269;103269;171;13,756;291,2;302,25;0;241200;402;7;1;176,906;10,847;647,581;7,308;None;None;None;None;None;None;-10921639;647,581;667;215;809;267451;101,972;15,079;0,532;4,413
ID104231;104231;171;13,921;291,2;300,95;0;241800;403;7;1;178,574;9,465;652,7;6,552;None;None;None;None;None;None;-10921639;652,7;675;233;818;269565;105,447;11,397;0,537;4,326
ID103584;103584;171;13,361;292,5;302,25;0;242400;404;7;1;168,136;9,259;631,714;8,228;None;None;None;None;None;None;-10921639;631,714;653;274;775;260898;101,296;11,394;0,53;4,32
ID103912;103912;171;13,629;292,5;301,6;0;243000;405;7;1;175,477;11,036;649,242;7,884;None;None;None;None;None;None;-10921639;649,242;671;325;815;268137;103,951;11,396;0,529;4,321
ID104557;104557;171;14,027;292,5;300,95;0;243600;406;7;1;176,097;9,847;647,182;7,416;None;None;None;None;None;None;-10921639;647,182;678;249;798;267286;105,945;11,389;0,55;4,336
ID105206;105206;171;14,071;293,15;300,3;0;244200;407;7;1;170,092;9,993;632,879;8,525;None;None;None;None;None;None;-10921639;632,879;661;221;810;261379;123,107;11,34;0,549;3,643
ID104884;104884;171;13,809;293,8;300,95;0;244800;408;7;1;166,312;9,538;628,354;8,324;None;None;None;None;None;None;-10921639;628,354;659;259;776;259510;116,642;11,357;0,555;3,846
ID105528;105528;171;13,555;293,8;300,95;0;245400;409;7;1;168,041;10,148;633,475;7,705;None;None;None;None;None;None;-10921639;633,475;657;309;768;261625;101,144;11,384;0,541;4,4
ID105856;105856;171;13,876;294,45;301,6;0;246000;410;7;1;168,206;9,605;630,361;8,201;None;None;None;None;None;None;-10921639;630,361;663;249;773;260339;113,738;11,375;0,562;3,989
ID106175;106175;171;13,74;294,45;300,95;0;246600;411;7;1;171,092;10,567;639,271;6,797;None;None;None;None;None;None;-10921639;639,271;676;259;776;264019;114,536;11,363;0,534;3,888
ID106828;106828;171;14,254;294,45;300,3;0;247200;412;7;1;175,172;10,441;646,76;7,031;None;None;None;None;None;None;-10921639;646,76;676;301;798;267112;118,125;11,344;0,544;3,859
ID106503;106503;171;14,349;294,45;301,6;0;247800;413;7;1;173,726;9,627;639,683;8,019;None;None;None;None;None;None;-10921639;639,683;678;233;817;264189;128,309;11,331;0,562;3,588
ID107484;107484;171;14,805;294,45;300,3;0;248400;414;7;1;176,785;10,392;646,358;8,889;None;None;None;None;None;None;-10921639;646,358;692;259;823;266946;138,704;11,312;0,568;3,375
ID107159;107159;171;14,9;293,8;300,3;0;249000;415;7;1;180,705;10,973;655,545;7,68;None;None;None;None;None;None;-10921639;655,545;690;313;829;270740;124,57;11,344;0,574;3,837
ID107815;107815;171;14,851;294,45;300,3;0;249600;416;7;1;186,479;10,211;667,157;6,683;None;None;None;None;None;None;-10921639;667,157;705;259;822;275536;125,411;11,357;0,563;3,833
ID108141;108141;171;14,654;294,45;301,6;0;250200;417;7;1;180,932;9,523;655,015;8,015;None;None;None;None;None;None;-10921639;655,015;690;278;823;270521;120,086;11,355;0,565;3,939
ID108470;108470;171;14,145;294,45;301,6;0;250800;418;7;1;179,746;10,562;653,954;7,501;None;None;None;None;None;None;-10921639;653,954;692;305;804;270083;117,277;11,36;0,534;3,883
ID108791;108791;171;14,612;294,45;300,3;0;251400;419;7;1;184,86;11,683;663,976;8,492;None;None;None;None;None;None;-10921639;663,976;693;309;837;274222;123,383;11,336;0,539;3,77
ID109439;109439;171;14,535;294,45;300,95;0;252000;420;7;1;180,971;10,005;655,521;9,487;None;None;None;None;None;None;-10921639;655,521;690;321;836;270730;124,856;11,329;0,545;3,705
ID109115;109115;171;14,421;294,45;300,3;0;252600;421;7;1;181,269;10,765;656,189;9,063;None;None;None;None;None;None;-10921639;656,189;692;274;823;271006;123,454;11,346;0,546;3,752
ID109760;109760;171;14,442;295,1;300,95;0;253200;422;7;1;181,881;10,242;658,3;8,429;None;None;None;None;None;None;-10921639;658,3;695;259;818;271878;125,2;11,343;0,539;3,683
ID110089;110089;171;14,397;295,1;300,95;0;253800;423;7;1;177,383;10,039;649,087;8,714;None;None;None;None;None;None;-10921639;649,087;684;249;832;268073;126,247;11,352;0,545;3,626
ID110421;110421;171;14,704;295,1;302,25;0;254400;424;7;1;187,913;10,797;669,755;8,816;None;None;None;None;None;None;-10921639;669,755;712;296;849;276609;124,861;11,357;0,543;3,774
ID110760;110760;171;14,58;295,75;302,9;0;255000;425;7;1;187,085;11,656;669,663;8,22;None;None;None;None;None;None;-10921639;669,663;703;317;836;276571;122,464;11,368;0,537;3,822
ID111440;111440;171;14,195;295,1;304,2;0;255600;426;7;1;190,763;11,557;678,262;9,31;None;None;None;None;None;None;-10921639;678,262;708;292;812;280122;103,095;11,397;0,523;4,519
ID111777;111777;171;14,099;295,75;304,2;0;256200;427;7;1;185,857;10,45;669,789;8,424;None;None;None;None;None;None;-10921639;669,789;701;359;799;276623;100,32;11,411;0,535;4,655
ID111100;111100;171;13,224;296,4;304,2;0;256800;428;7;1;181,077;10,794;661,511;7,939;None;None;None;None;None;None;-10921639;661,511;688;380;769;273204;83,156;15,167;0,509;5,365
ID112108;112108;171;13,155;295,75;304,2;0;257400;429;7;1;184,809;10,799;672,211;8,688;None;None;None;None;None;None;-10921639;672,211;690;434;801;277623;72,411;15,283;0,496;6,159
ID112447;112447;171;13,039;295,75;303,55;0;258000;430;7;1;189,356;11,494;679,08;9,157;None;None;None;None;None;None;-10921639;679,08;697;437;796;280460;74,076;15,239;0,48;5,949
ID112782;112782;171;13,336;295,75;303,55;0;258600;431;7;1;191,542;12,201;683,499;9,186;None;None;None;None;None;None;-10921639;683,499;701;460;826;282285;77,068;15,237;0,487;5,809
ID113122;113122;171;13,881;295,75;302,9;0;259200;432;7;1;206,4;12,69;709,579;10,293;None;None;None;None;None;None;-10921639;709,579;726;460;851;293056;81,029;15,214;0,489;5,75
ID113466;113466;171;13,791;295,75;304,2;0;259800;433;7;1;201,615;12,613;705,017;9,182;None;None;None;None;None;None;-10921639;705,017;721;449;840;291172;79,717;15,261;0,492;5,834
ID114479;114479;171;13,946;296,4;303,55;0;260400;434;7;1;198,38;11,712;696,08;8,857;None;None;None;None;None;None;-10921639;696,08;715;434;837;287481;81,657;15,206;0,51;5,756
ID114139;114139;171;14,12;295,75;302,25;0;261000;435;7;1;201,467;12,392;702,012;8,7;None;None;None;None;None;None;-10921639;702,012;723;413;842;289931;81,631;15,213;0,507;5,786
ID113804;113804;171;13,466;295,75;300,95;0;261600;436;7;1;193,312;12,455;689,644;10,574;None;None;None;None;None;None;-10921639;689,644;705;380;815;284823;81,242;15,328;0,485;5,548
ID114811;114811;171;13,278;296,4;300,95;0;262200;437;7;1;202,646;13,63;708,123;11,344;None;None;None;None;None;None;-10921639;708,123;724;495;834;292455;74,475;15,472;0,466;6,041
ID115149;115149;171;13,535;295,75;299;0;262800;438;7;1;205,625;18,516;720,012;17,688;None;None;None;None;None;None;-10921639;720,012;724;469;852;297365;76,993;15,584;0,465;5,932
ID115829;115829;171;14,305;294,45;298,35;0;263400;439;7;1;215,303;21,845;745,324;22,634;None;None;None;None;None;None;-10921639;745,324;747;480;892;307819;75,81;15,583;0,481;6,386
ID115491;115491;171;14,101;291,2;297,7;0;264000;440;7;1;217,429;20,39;743,465;21,395;None;None;None;None;None;None;-10921639;743,465;754;446;892;307051;81,099;15,458;0,475;5,903
ID116170;116170;171;13,85;289,9;298,35;0;264600;441;7;1;216,545;16,404;733,857;21,334;None;None;None;None;None;None;-10921639;733,857;754;460;878;303083;79,819;15,391;0,482;5,983
ID117188;117188;171;14,199;288,6;299;0;265200;442;7;1;216,971;14,484;734,528;19,169;None;None;None;None;None;None;-10921639;734,528;752;463;864;303360;79,09;15,243;0,496;6,155
ID116846;116846;171;14,114;287,3;300,3;0;265800;443;7;1;218,765;15,058;738,826;18,913;None;None;None;None;None;None;-10921639;738,826;759;446;842;305135;76,158;15,318;0,487;6,354
ID117533;117533;171;14,084;285,35;300,95;0;266400;444;7;1;218,38;13,903;734,441;17,458;None;None;None;None;None;None;-10921639;734,441;749;373;855;303324;87,234;15,371;0,485;5,498
ID116508;116508;171;14,396;285,35;301,6;0;267000;445;7;1;219,015;14,344;735,165;18,407;None;None;None;None;None;None;-10921639;735,165;756;446;866;303623;86,59;15,267;0,497;5,641
ID117875;117875;171;14,113;284,05;300,95;0;267600;446;7;1;219,056;13,685;737,78;16,927;None;None;None;None;None;None;-10921639;737,78;763;363;866;304703;90,376;15,34;0,479;5,289
ID118214;118214;171;14,232;284,05;301,6;0;268200;447;7;1;224,438;14,259;746,816;15,661;None;None;None;None;None;None;-10921639;746,816;778;480;854;308435;81,818;15,238;0,485;5,966
ID118893;118893;171;14,293;284,05;302,25;0;268800;448;7;1;217,588;13,525;731,608;15,092;None;None;None;None;None;None;-10921639;731,608;768;413;846;302154;85,026;15,244;0,497;5,712
ID118559;118559;171;14,184;283,4;300,3;0;269400;449;7;1;226,354;18,215;753,298;15,712;None;None;None;None;None;None;-10921639;753,298;776;477;863;311112;75,508;15,3;0,482;6,487
ID120232;120232;171;13,867;283,4;299;0;270000;450;7;1;223,707;17,351;753,436;17,358;None;None;None;None;None;None;-10921639;753,436;778;488;867;311169;78,394;15,329;0,465;6,104
ID119894;119894;171;13,658;282,75;297,05;0;270600;451;7;1;227,429;17,613;752,027;15,063;None;None;None;None;None;None;-10921639;752,027;784;416;861;310587;89,715;15,293;0,443;5,149
ID119557;119557;171;13,385;282,1;297,05;0;271200;452;7;1;227,182;17,545;752,879;13,412;None;None;None;None;None;None;-10921639;752,879;780;428;858;310939;93,369;15,12;0,415;4,729
ID119226;119226;171;13,471;281,45;297,05;0;271800;453;7;1;229,76;16,668;754,065;13,918;None;None;None;None;None;None;-10921639;754,065;781;437;870;311429;87,701;15,181;0,426;5,141
ID120571;120571;171;13,345;280,8;296,4;0;272400;454;7;1;223,433;18,421;750,494;13,414;None;None;None;None;None;None;-10921639;750,494;776;477;861;309954;82,164;15,249;0,43;5,496
ID121248;121248;171;13,009;280,15;296,4;0;273000;455;7;1;227,525;17,048;756,315;13,458;None;None;None;None;None;None;-10921639;756,315;778;477;861;312358;79,767;15,223;0,411;5,525
ID120906;120906;171;12,854;280,15;295,1;0;273600;456;7;1;220,494;16,893;738,308;13,552;None;None;None;None;None;None;-10921639;738,308;763;434;849;304921;83,679;15,209;0,423;5,244
ID121590;121590;171;13,403;280,15;295,1;0;274200;457;7;1;233,455;20,857;772,801;14,373;None;None;None;None;None;None;-10921639;772,801;801;521;875;319167;80,644;15,184;0,414;5,611
ID121932;121932;171;13,012;280,15;294,45;0;274800;458;7;1;218,453;20,91;743,186;15,363;None;None;None;None;None;None;-10921639;743,186;775;440;861;306936;85,778;15,195;0,424;5,158
ID122272;122272;171;13,586;280,8;293,8;0;275400;459;7;1;217,874;18,08;737,748;13,286;None;None;None;None;None;None;-10921639;737,748;783;377;849;304690;102,552;15,082;0,449;4,457
ID122619;122619;171;13,779;280,8;293,8;0;276000;460;7;1;215,276;17,538;733,54;13,644;None;None;None;None;None;None;-10921639;733,54;771;413;834;302952;92,345;15,111;0,464;5,032
ID122964;122964;171;14,572;281,45;294,45;0;276600;461;7;1;237,373;21,065;780,036;15,702;None;None;None;None;None;None;-10921639;780,036;807;463;895;322155;86,595;15,209;0,463;5,703
ID123316;123316;171;14,465;280,8;293,8;0;277200;462;7;1;233,213;19,128;768,22;13,542;None;None;None;None;None;None;-10921639;768,22;794;480;872;317275;78,946;15,219;0,473;6,251
ID123665;123665;171;14,665;280,8;293,15;0;277800;463;7;1;225,676;20,138;753,395;14,792;None;None;None;None;None;None;-10921639;753,395;788;387;867;311152;94,383;15,109;0,486;5,218
ID124014;124014;171;14,737;280,8;292,5;0;278400;464;7;1;226,104;21,407;759,012;14,77;None;None;None;None;None;None;-10921639;759,012;796;469;879;313472;95,268;15,187;0,485;5,201
ID124369;124369;171;14,432;280,15;293,15;0;279000;465;7;1;222,477;21,806;755,114;13,056;None;None;None;None;None;None;-10921639;755,114;788;434;860;311862;86,557;15,17;0,478;5,642
ID124736;124736;171;13,779;279,5;292,5;0;279600;466;7;1;200,005;17,62;708,605;12,76;None;None;None;None;None;None;-10921639;708,605;746;400;818;292654;98,022;15,09;0,48;4,689
ID125092;125092;171;12,243;280,15;293,8;0;280200;467;7;1;167,099;16,044;644,312;11,327;None;None;None;None;None;None;-10921639;644,312;682;333;754;266101;95,302;11,404;0,462;4,27
ID125444;125444;171;10,162;280,15;294,45;0;280800;468;7;1;122,557;17,017;552,603;10,467;None;None;None;None;None;None;-10921639;552,603;577;287;665;228225;82,592;11,394;0,428;4,013
ID127246;127246;171;6,661;280,15;297,05;0;281400;469;7;1;71,32;18,199;426,794;12,029;None;None;None;None;None;None;-10921639;426,794;431;176;559;176266;73,744;11,322;0,329;2,868
ID126898;126898;171;5,262;279,5;302,9;0;282000;470;7;1;48,702;27,722;388,617;16,012;None;None;None;None;None;None;-10921639;388,617;400;203;485;160499;66,156;26,6;0,244;2,307
ID125809;125809;171;5,618;279,5;303,55;0;282600;471;7;1;48,591;32,666;393,893;17,598;None;None;None;None;None;None;-10921639;393,893;403;209;498;162678;67,442;11,212;0,258;2,398
ID126167;126167;171;5,832;279,5;304,2;0;283200;472;7;1;52,143;32,361;406,753;16,712;None;None;None;None;None;None;-10921639;406,753;416;168;521;167989;74,171;11,208;0,258;2,251
ID126535;126535;171;5,686;279,5;304,85;0;283800;473;7;1;49,586;30,615;398,341;15,949;None;None;None;None;None;None;-10921639;398,341;403;183;521;164515;69,569;11,206;0,259;2,354
ID127971;127971;171;5,586;280,15;306,15;0;284400;474;7;1;47,344;32,525;397,794;15,119;None;None;None;None;None;None;-10921639;397,794;407;176;508;164289;66,348;11,247;0,258;2,46
ID127604;127604;171;5,853;280,8;306,8;0;285000;475;7;1;51,995;33,199;409,596;15,286;None;None;None;None;None;None;-10921639;409,596;410;221;550;169163;66,348;19,296;0,258;2,531
ID128333;128333;171;5,95;281,45;306,15;0;285600;476;7;1;53,121;34,547;416,923;14,915;None;None;None;None;None;None;-10921639;416,923;425;190;538;172189;65,786;19,201;0,267;2,67
ID128701;128701;171;5,608;281,45;304,85;0;286200;477;7;1;48,477;31,637;399,424;15,964;None;None;None;None;None;None;-10921639;399,424;407;203;533;164962;71,056;19,501;0,252;2,265
ID129063;129063;171;5,834;282,75;304,85;0;286800;478;7;1;50,668;33,983;410,266;14,915;None;None;None;None;None;None;-10921639;410,266;416;221;526;169440;68,32;19,265;0,263;2,5
ID129426;129426;171;6,31;282,1;304,85;0;287400;479;7;1;55,893;36,225;431,857;14,925;None;None;None;None;None;None;-10921639;431,857;431;259;575;178357;68,268;19,125;0,273;2,713
ID129794;129794;171;6,018;283,4;304,2;0;288000;480;7;1;51,862;36,366;417,061;14,024;None;None;None;None;None;None;-10921639;417,061;422;209;562;172246;76,226;11,219;0,256;2,233
ID130158;130158;171;6,194;284,05;304,85;0;288600;481;7;1;56,569;38;433,409;17,511;None;None;None;None;None;None;-10921639;433,409;437;197;568;178998;71,245;11,269;0,269;2,576
ID130526;130526;171;6,385;283,4;304,85;0;289200;482;7;1;57,479;37,901;445,896;15,37;None;None;None;None;None;None;-10921639;445,896;449;269;564;184155;66,532;11,279;0,271;2,857
ID130884;130884;171;6,131;284,05;306,15;0;289800;483;7;1;56,162;38,119;437,654;14,356;None;None;None;None;None;None;-10921639;437,654;437;249;577;180751;64,278;19,612;0,265;2,851
ID131248;131248;171;6,209;284,05;306,8;0;290400;484;7;1;54,906;37;427,489;14,247;None;None;None;None;None;None;-10921639;427,489;428;203;575;176553;75,202;11,238;0,261;2,351
ID131611;131611;171;6,013;284,05;307,45;0;291000;485;7;1;54,455;35,603;425,155;15,053;None;None;None;None;None;None;-10921639;425,155;434;227;548;175589;66,961;11,298;0,264;2,65
ID131977;131977;171;5,512;285,35;309,4;0;291600;486;7;1;48,569;32,259;405,295;14,162;None;None;None;None;None;None;-10921639;405,295;416;183;521;167387;63,206;11,307;0,253;2,589
ID132698;132698;171;5,366;284,05;309,4;0;292200;487;7;1;45,177;32,249;385,368;12,656;None;None;None;None;None;None;-10921639;385,368;397;190;501;159157;63,995;11,235;0,261;2,492
ID132335;132335;171;5,299;284,05;310,05;0;292800;488;7;1;45,685;30,6;376,78;13,84;None;None;None;None;None;None;-10921639;376,78;384;197;490;155610;62,323;11,318;0,263;2,519
ID133058;133058;171;5,068;282,75;311,35;0;293400;489;7;1;41,927;30,588;366,755;12,489;None;None;None;None;None;None;-10921639;366,755;373;176;495;151470;62,701;15,578;0,254;2,372
ID133420;133420;171;5,005;282,1;312,65;0;294000;490;7;1;43,734;27,676;368,015;12,269;None;None;None;None;None;None;-10921639;368,015;373;190;490;151990;63,219;18,394;0,245;2,292
ID133780;133780;171;5,501;284,05;313,3;0;294600;491;7;1;47,414;32,489;397,487;13,036;None;None;None;None;None;None;-10921639;397,487;403;168;526;164162;66,64;18,266;0,261;2,469
ID134145;134145;171;5,071;283,4;312,65;0;295200;492;7;1;41,738;29,838;370,651;11,446;None;None;None;None;None;None;-10921639;370,651;373;176;495;153079;64,243;11,225;0,25;2,308
ID134507;134507;171;5,021;282,75;313,3;0;295800;493;7;1;42,024;28,891;360,492;11,433;None;None;None;None;None;None;-10921639;360,492;366;168;485;148883;64,605;11,222;0,254;2,261
ID134866;134866;171;4,822;283,4;312,65;0;296400;494;7;1;42,09;28,441;361,257;13,235;None;None;None;None;None;None;-10921639;361,257;359;227;482;149199;57,057;11,223;0,24;2,454
ID135224;135224;171;4,836;284,05;313,3;0;297000;495;7;1;40,012;28,654;353,257;12,523;None;None;None;None;None;None;-10921639;353,257;359;197;485;145895;64,394;11,197;0,241;2,129
ID135582;135582;171;4,842;284,7;313,95;0;297600;496;7;1;40,099;29,15;356,937;14,225;None;None;None;None;None;None;-10921639;356,937;366;160;485;147415;69,189;11,21;0,236;1,971
ID135935;135935;171;4,362;284,7;313,3;0;298200;497;7;1;36,833;25,235;332,847;13,477;None;None;None;None;None;None;-10921639;332,847;348;134;469;137466;72,229;11,11;0,218;1,651
ID136293;136293;171;4,354;282,75;312,65;0;298800;498;7;1;37,252;28,162;341,782;12;None;None;None;None;None;None;-10921639;341,782;348;152;440;141156;62,093;11,15;0,219;1,979
ID136649;136649;171;4,267;282,75;312,65;0;299400;499;7;1;37,947;27,317;341,111;12,295;None;None;None;None;None;None;-10921639;341,111;359;134;440;140879;66,597;11,229;0,228;1,902
ID137367;137367;171;4,344;280,8;310,7;0;300000;500;7;1;38,961;28,416;349,271;11,874;None;None;None;None;None;None;-10921639;349,271;359;152;440;144249;61,917;11,246;0,219;2,023
ID137008;137008;171;4,173;280,8;312,65;0;300600;501;7;1;37,271;26,731;337,961;11,184;None;None;None;None;None;None;-10921639;337,961;356;160;443;139578;66,333;11,198;0,217;1,818
ID137727;137727;171;4,124;281,45;312;0;301200;502;7;1;35,896;26,487;332,806;10,557;None;None;None;None;None;None;-10921639;332,806;348;124;446;137449;66,07;11,227;0,218;1,806
ID138441;138441;171;4,372;280,15;311,35;0;301800;503;7;1;39,54;27,855;353,685;11,678;None;None;None;None;None;None;-10921639;353,685;366;176;455;146072;63,937;11,243;0,217;1,971
ID138085;138085;171;4,405;280,8;311,35;0;302400;504;7;1;38,91;27,78;346,857;10,685;None;None;None;None;None;None;-10921639;346,857;359;124;471;143252;67,446;11,254;0,226;1,897
ID138800;138800;171;4,259;278,85;312;0;303000;505;7;1;37,424;28,373;338,84;13,027;None;None;None;None;None;None;-10921639;338,84;352;124;437;139941;63,913;11,213;0,223;1,934
ID139160;139160;171;3,868;278,85;312;0;303600;506;7;1;35,315;29,002;337,194;11,833;None;None;None;None;None;None;-10921639;337,194;352;152;434;139261;60,293;11,188;0,196;1,83
ID140232;140232;171;3,617;278,85;313,3;0;304200;507;7;1;32,588;23,215;307,893;10,939;None;None;None;None;None;None;-10921639;307,893;325;113;428;127160;66,882;11,131;0,183;1,425
ID139521;139521;171;3,301;278,2;312;0;304800;508;7;1;33,62;25,475;320,211;11,937;None;None;None;None;None;None;-10921639;320,211;348;101;443;132247;75,127;8,496;0,148;1,099
ID139879;139879;171;2,832;278,2;312,65;0;305400;509;7;1;37,477;26,741;338,259;12,257;None;None;None;None;None;None;-10921639;338,259;352;124;573;139701;71,904;25,438;0,118;0,991
